Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Submitted Data,Passed Quality Assurance Check,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Resident Access to Testing in Facility,Laboratory Type Is State Health Dept,Laboratory Type Is Private Lab,Laboratory Type Is Other,Able to Test or Obtain Resources to Test All Current Residents Within Next 7 Days,Reason for Not Testing Residents - Lack of PPE for Personnel,Reason for Not Testing Residents - Lack of Supplies,Reason for Not Testing Residents  - Lack of Access to Laboratory,Reason for Not Testing Residents - Lack of Access to Trained Personnel,Reason for Not Testing Residents  - Uncertainty About Reimbursement,Reason for Not Testing Residents  - Other,During Past Two Weeks Average Time to Receive Resident Test Results,Has Facility Performed Resident Tests Since Last Report,Tested Residents with New Signs or Symptoms,Tested Asymptomatic Residents in a Unit or Section After a New Case,Tested Asymptomatic Residents Facility-Wide After a New Case,Tested Asymptomatic Residents Without Known Exposure as Surveillance,Tested Another Subgroup of Residents,Able to Test or Obtain Resources to Test All Staff and/or Personnel Within Next 7 Days,Reason for Not Testing Staff and/or Personnel - Lack of PPE for Personnel,Reason for Not Testing Staff and/or Personnel - Lack of Supplies,Reason for Not Testing Staff and/or Personnel - Lack of Access to Laboratory,Reason for Not Testing Staff and/or Personnel  - Lack of Access to Trained Personnel,Reason for Not Testing Staff and/or Personnel - Uncertainty About Reimbursement,Reason for Not Testing Staff and/or Personnel - Other,During Past Two Weeks Average Time to Receive Staff and/or Personnel Test Results,Has Facility Performed Staff and/or Personnel Tests Since Last Report,Tested Staff and/or Personnel with New Signs or Symptoms,Tested Asymptomatic Staff and/or Personnel in a Unit or Section After a New Case,Tested Asymptomatic Staff and/or Personnel Facility-Wide After a New Case,Tested Asymptomatic Staff and/or Personnel Without Known Exposure as Surveillance,Tested Another Subgroup of Staff and/or Personnel,In-House Point-of-Care Test Machine,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Enough Supplies to Test All Staff and/or Personnel Using Point-of-Care Test Machine,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths,Shortage of Nursing Staff,Shortage of Clinical Staff,Shortage of Aides,Shortage of Other Staff,Any Current Supply of N95 Masks,One-Week Supply of N95 Masks,Any Current Supply of Surgical Masks,One-Week Supply of Surgical Masks,Any Current Supply of Eye Protection,One-Week Supply of Eye Protection,Any Current Supply of Gowns,One-Week Supply of Gowns,Any Current Supply of Gloves,One-Week Supply of Gloves,Any Current Supply of Hand Sanitizer,One-Week Supply of Hand Sanitizer,Ventilator Dependent Unit,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,Any Current Supply of Ventilator Supplies,One-Week Supply of Ventilator Supplies,"Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases,County,Three or More Confirmed COVID-19 Cases This Week,Initial Confirmed COVID-19 Case This Week,Reporting Interval
11/08/20,495294,PULASKI HLTH & REHAB CNTR,2401 LEE HIGHWAY,PULASKI,VA,24301,Y,Y,0,0,18,25,0,0,2,17,2,2,102,80,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,N,Y,N,Y,96,202,Y,7,11,0,3,0,0,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,225.0,25.0,312.5,25.0,8.0,Pulaski,Y,N,Week 25 - Nov  8
11/15/20,495294,PULASKI HLTH & REHAB CNTR,2401 LEE HIGHWAY,PULASKI,VA,24301,Y,Y,0,0,6,31,0,0,3,20,2,4,102,69,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,N,Y,N,Y,65,200,Y,9,20,7,10,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,87.0,29.0,449.3,58.0,12.9,Pulaski,Y,N,Week 26 - Nov 15
05/24/20,495295,RIVERSIDE HEALTH & REHAB CNTR,2344 RIVERSIDE DRIVE,DANVILLE,VA,24540,Y,Y,0,0,0,0,3,3,0,0,0,0,180,155,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Danville City,,,Week 1 - May 24
05/31/20,495295,RIVERSIDE HEALTH & REHAB CNTR,2344 RIVERSIDE DRIVE,DANVILLE,VA,24540,Y,Y,0,0,0,0,0,3,0,0,0,0,180,157,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Danville City,N,N,Week 2 - May 31
06/07/20,495295,RIVERSIDE HEALTH & REHAB CNTR,2344 RIVERSIDE DRIVE,DANVILLE,VA,24540,Y,Y,0,0,0,0,0,3,0,0,0,0,180,157,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Danville City,N,N,Week 3 - Jun  7
06/14/20,495295,RIVERSIDE HEALTH & REHAB CNTR,2344 RIVERSIDE DRIVE,DANVILLE,VA,24540,Y,Y,0,0,0,0,0,3,0,0,0,0,180,157,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Danville City,N,N,Week 4 - Jun 14
06/21/20,495295,RIVERSIDE HEALTH & REHAB CNTR,2344 RIVERSIDE DRIVE,DANVILLE,VA,24540,Y,Y,0,0,0,0,0,3,0,0,0,0,180,163,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Danville City,N,N,Week 5 - Jun 21
06/28/20,495295,RIVERSIDE HEALTH & REHAB CNTR,2344 RIVERSIDE DRIVE,DANVILLE,VA,24540,Y,Y,0,0,0,0,0,3,0,0,0,0,180,162,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Danville City,N,N,Week 6 - Jun 28
07/05/20,495295,RIVERSIDE HEALTH & REHAB CNTR,2344 RIVERSIDE DRIVE,DANVILLE,VA,24540,Y,Y,0,0,0,0,0,3,0,0,0,0,180,166,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Danville City,N,N,Week 7 - Jul  5
07/12/20,495295,RIVERSIDE HEALTH & REHAB CNTR,2344 RIVERSIDE DRIVE,DANVILLE,VA,24540,Y,Y,0,0,0,0,0,3,0,0,0,0,180,162,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,0.0,0.0,,Danville City,N,N,Week 8 - Jul 12
07/19/20,495295,RIVERSIDE HEALTH & REHAB CNTR,2344 RIVERSIDE DRIVE,DANVILLE,VA,24540,Y,Y,0,0,10,10,0,3,2,2,0,0,180,155,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,64.5,0.0,64.5,0.0,0.0,Danville City,Y,Y,Week 9 - Jul 19
07/26/20,495295,RIVERSIDE HEALTH & REHAB CNTR,2344 RIVERSIDE DRIVE,DANVILLE,VA,24540,Y,Y,0,0,7,17,2,5,2,4,2,2,180,142,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,8,8,0,0,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,49.3,14.1,119.7,14.1,11.8,Danville City,Y,N,Week 10 - Jul 26
08/02/20,495295,RIVERSIDE HEALTH & REHAB CNTR,2344 RIVERSIDE DRIVE,DANVILLE,VA,24540,Y,Y,0,0,9,26,1,6,1,5,1,3,180,134,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,3,11,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,,,,,67.2,7.5,194.0,22.4,11.5,Danville City,Y,N,Week 11 - Aug  2
08/09/20,495295,RIVERSIDE HEALTH & REHAB CNTR,2344 RIVERSIDE DRIVE,DANVILLE,VA,24540,Y,Y,0,0,1,27,0,6,2,7,2,5,180,134,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,6,17,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,7.5,14.9,201.5,37.3,18.5,Danville City,N,N,Week 12 - Aug  9
08/16/20,495295,RIVERSIDE HEALTH & REHAB CNTR,2344 RIVERSIDE DRIVE,DANVILLE,VA,24540,Y,Y,0,0,4,31,0,6,0,7,0,5,180,126,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,Y,N,N,N,N,Y,0,0,N,1,16,0,17,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,31.7,0.0,246.0,39.7,16.1,Danville City,Y,N,Week 13 - Aug 16
08/23/20,495295,RIVERSIDE HEALTH & REHAB CNTR,2344 RIVERSIDE DRIVE,DANVILLE,VA,24540,Y,Y,0,0,5,36,0,6,1,8,1,6,180,126,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,Y,Y,N,Y,0,0,N,2,18,0,17,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,39.7,7.9,285.7,47.6,16.7,Danville City,Y,N,Week 14 - Aug 23
08/30/20,495295,RIVERSIDE HEALTH & REHAB CNTR,2344 RIVERSIDE DRIVE,DANVILLE,VA,24540,Y,Y,0,0,3,39,0,6,1,9,1,7,180,124,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,N,Y,Y,N,Y,0,0,N,1,19,0,17,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,24.2,8.1,314.5,56.5,17.9,Danville City,Y,N,Week 15 - Aug 30
09/06/20,495295,RIVERSIDE HEALTH & REHAB CNTR,2344 RIVERSIDE DRIVE,DANVILLE,VA,24540,Y,Y,0,0,7,46,0,6,0,9,0,7,180,123,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0,0,N,1,20,0,17,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,56.9,0.0,374.0,56.9,15.2,Danville City,Y,N,Week 16 - Sep  6
09/13/20,495295,RIVERSIDE HEALTH & REHAB CNTR,2344 RIVERSIDE DRIVE,DANVILLE,VA,24540,Y,Y,0,0,12,58,0,6,3,12,3,10,180,117,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,Y,4,10,Y,2,22,0,17,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,102.6,25.6,495.7,85.5,17.2,Danville City,Y,N,Week 17 - Sep 13
09/20/20,495295,RIVERSIDE HEALTH & REHAB CNTR,2344 RIVERSIDE DRIVE,DANVILLE,VA,24540,Y,N,0,0,20,78,0,6,5,17,4,14,180,110,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,6,95,Y,6,28,0,17,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,181.8,36.4,709.1,127.3,17.9,Danville City,Y,N,Week 18 - Sep 20
09/27/20,495295,RIVERSIDE HEALTH & REHAB CNTR,2344 RIVERSIDE DRIVE,DANVILLE,VA,24540,Y,Y,0,0,3,81,0,6,2,19,0,14,180,109,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,59,87,Y,5,33,0,17,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,27.5,0.0,743.1,128.4,17.3,Danville City,Y,N,Week 19 - Sep 27
10/04/20,495295,RIVERSIDE HEALTH & REHAB CNTR,2344 RIVERSIDE DRIVE,DANVILLE,VA,24540,Y,Y,0,0,1,82,0,6,1,20,0,14,180,109,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,4,96,Y,0,33,0,17,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,9.2,0.0,752.3,128.4,17.1,Danville City,N,N,Week 20 - Oct  4
10/11/20,495295,RIVERSIDE HEALTH & REHAB CNTR,2344 RIVERSIDE DRIVE,DANVILLE,VA,24540,Y,Y,0,0,0,82,0,6,2,22,0,14,180,109,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,0,185,Y,0,33,0,17,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,752.3,128.4,17.1,Danville City,N,N,Week 21 - Oct 11
10/18/20,495295,RIVERSIDE HEALTH & REHAB CNTR,2344 RIVERSIDE DRIVE,DANVILLE,VA,24540,Y,Y,0,0,0,82,0,6,0,22,0,14,180,115,,,,,Y,N,N,N,N,N,N,1-2 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,0,197,Y,0,33,0,17,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,713.0,121.7,17.1,Danville City,N,N,Week 22 - Oct 18
10/25/20,495295,RIVERSIDE HEALTH & REHAB CNTR,2344 RIVERSIDE DRIVE,DANVILLE,VA,24540,Y,Y,0,0,0,82,0,6,0,22,0,14,180,118,,,,,Y,N,N,N,N,N,N,N/A,N,N,N,N,N,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,0,97,Y,0,33,0,17,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,694.9,118.6,17.1,Danville City,N,N,Week 23 - Oct 25
11/01/20,495295,RIVERSIDE HEALTH & REHAB CNTR,2344 RIVERSIDE DRIVE,DANVILLE,VA,24540,Y,Y,0,0,0,82,0,6,0,22,0,14,180,124,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,0,110,Y,1,34,0,17,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,661.3,112.9,17.1,Danville City,N,N,Week 24 - Nov  1
11/08/20,495295,RIVERSIDE HEALTH & REHAB CNTR,2344 RIVERSIDE DRIVE,DANVILLE,VA,24540,Y,Y,0,0,1,83,0,6,2,24,0,14,180,126,,,,,Y,N,N,N,N,N,N,1-2 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,86,199,Y,1,35,0,17,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,7.9,0.0,658.7,111.1,16.9,Danville City,N,N,Week 25 - Nov  8
11/15/20,495295,RIVERSIDE HEALTH & REHAB CNTR,2344 RIVERSIDE DRIVE,DANVILLE,VA,24540,Y,Y,0,0,9,92,0,6,0,24,0,14,180,123,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,Y,Y,N,Y,0,195,Y,9,44,0,17,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,73.2,0.0,748.0,113.8,15.2,Danville City,Y,N,Week 26 - Nov 15
05/24/20,495296,ACCORDIUS HEALTH AT COURTLAND,23020 MAIN STREET,COURTLAND,VA,23837,Y,Y,1,1,2,2,3,3,2,2,0,0,90,54,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,37.0,0.0,37.0,0.0,0.0,Southampton,,,Week 1 - May 24
05/31/20,495296,ACCORDIUS HEALTH AT COURTLAND,23020 MAIN STREET,COURTLAND,VA,23837,Y,Y,0,1,1,3,0,3,3,5,1,1,90,51,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,,,,,19.6,19.6,58.8,19.6,33.3,Southampton,N,N,Week 2 - May 31
06/07/20,495296,ACCORDIUS HEALTH AT COURTLAND,23020 MAIN STREET,COURTLAND,VA,23837,Y,Y,1,2,1,4,0,3,0,5,0,1,90,49,Y,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,20.4,0.0,81.6,20.4,25.0,Southampton,N,N,Week 3 - Jun  7
06/14/20,495296,ACCORDIUS HEALTH AT COURTLAND,23020 MAIN STREET,COURTLAND,VA,23837,Y,Y,0,2,0,4,2,5,1,6,1,2,90,48,Y,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,N,N,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,,,,,0.0,20.8,83.3,41.7,50.0,Southampton,N,N,Week 4 - Jun 14
06/21/20,495296,ACCORDIUS HEALTH AT COURTLAND,23020 MAIN STREET,COURTLAND,VA,23837,Y,N,1,3,0,4,0,5,1,7,1,3,90,46,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,2,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,21.7,87.0,65.2,75.0,Southampton,N,N,Week 5 - Jun 21
06/28/20,495296,ACCORDIUS HEALTH AT COURTLAND,23020 MAIN STREET,COURTLAND,VA,23837,Y,Y,1,4,0,4,0,5,1,8,1,4,90,46,Y,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,21.7,87.0,87.0,100.0,Southampton,N,N,Week 6 - Jun 28
07/05/20,495296,ACCORDIUS HEALTH AT COURTLAND,23020 MAIN STREET,COURTLAND,VA,23837,Y,Y,0,4,0,4,0,5,0,8,0,4,90,45,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,88.9,88.9,100.0,Southampton,N,N,Week 7 - Jul  5
07/12/20,495296,ACCORDIUS HEALTH AT COURTLAND,23020 MAIN STREET,COURTLAND,VA,23837,Y,Y,0,4,0,4,0,5,1,9,0,4,90,44,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,90.9,90.9,100.0,Southampton,N,N,Week 8 - Jul 12
07/19/20,495296,ACCORDIUS HEALTH AT COURTLAND,23020 MAIN STREET,COURTLAND,VA,23837,Y,Y,0,4,0,4,0,5,0,9,0,4,90,46,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,87.0,87.0,100.0,Southampton,N,N,Week 9 - Jul 19
07/26/20,495296,ACCORDIUS HEALTH AT COURTLAND,23020 MAIN STREET,COURTLAND,VA,23837,Y,Y,1,5,0,4,0,5,0,9,0,4,90,48,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0,2,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,83.3,83.3,100.0,Southampton,N,N,Week 10 - Jul 26
08/02/20,495296,ACCORDIUS HEALTH AT COURTLAND,23020 MAIN STREET,COURTLAND,VA,23837,Y,Y,0,5,0,4,0,5,0,9,0,4,90,50,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,0,2,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,80.0,80.0,100.0,Southampton,N,N,Week 11 - Aug  2
08/09/20,495296,ACCORDIUS HEALTH AT COURTLAND,23020 MAIN STREET,COURTLAND,VA,23837,Y,Y,0,5,0,4,0,5,0,9,0,4,90,51,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,1,0,2,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,78.4,78.4,100.0,Southampton,N,N,Week 12 - Aug  9
08/16/20,495296,ACCORDIUS HEALTH AT COURTLAND,23020 MAIN STREET,COURTLAND,VA,23837,Y,Y,1,6,1,5,0,5,0,9,0,4,90,53,,,,,Y,N,N,N,N,N,N,>7 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,>7 DAYS,Y,Y,N,N,N,N,N,,,,1,5,0,1,0,2,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,18.9,0.0,94.3,75.5,80.0,Southampton,N,N,Week 13 - Aug 16
08/23/20,495296,ACCORDIUS HEALTH AT COURTLAND,23020 MAIN STREET,COURTLAND,VA,23837,Y,Y,0,6,0,5,1,6,1,10,1,5,90,49,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,Y,N,N,N,N,,,,,0,5,0,1,0,2,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,20.4,102.0,102.0,100.0,Southampton,N,N,Week 14 - Aug 23
08/30/20,495296,ACCORDIUS HEALTH AT COURTLAND,23020 MAIN STREET,COURTLAND,VA,23837,Y,Y,0,6,0,5,0,6,0,10,0,5,90,52,,,,,Y,N,N,N,N,N,N,3-7 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,>7 DAYS,Y,Y,N,N,N,N,,,,,0,5,0,1,0,2,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,96.2,96.2,100.0,Southampton,N,N,Week 15 - Aug 30
09/06/20,495296,ACCORDIUS HEALTH AT COURTLAND,23020 MAIN STREET,COURTLAND,VA,23837,Y,Y,0,6,0,5,0,6,0,10,0,5,90,51,,,,,Y,N,N,N,N,N,N,3-7 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,3-7 DAYS,N,N,N,N,N,N,Y,0,0,Y,0,5,0,1,0,2,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,98.0,98.0,100.0,Southampton,N,N,Week 16 - Sep  6
09/13/20,495296,ACCORDIUS HEALTH AT COURTLAND,23020 MAIN STREET,COURTLAND,VA,23837,Y,Y,0,6,0,5,0,6,0,10,0,5,90,54,,,,,Y,N,N,N,N,N,N,>7 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,>7 DAYS,Y,Y,Y,N,N,N,Y,0,4,Y,3,8,0,1,0,2,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,92.6,92.6,100.0,Southampton,N,N,Week 17 - Sep 13
09/20/20,495296,ACCORDIUS HEALTH AT COURTLAND,23020 MAIN STREET,COURTLAND,VA,23837,Y,Y,0,6,0,5,0,6,0,10,0,5,90,55,,,,,Y,N,N,N,N,N,N,>7 DAYS,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,>7 DAYS,Y,N,Y,Y,Y,N,Y,0,32,Y,0,8,0,1,0,2,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,90.9,90.9,100.0,Southampton,N,N,Week 18 - Sep 20
09/27/20,495296,ACCORDIUS HEALTH AT COURTLAND,23020 MAIN STREET,COURTLAND,VA,23837,Y,Y,0,6,0,5,0,6,0,10,0,5,90,54,,,,,Y,N,N,N,N,N,N,>7 DAYS,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,<1 DAY,Y,N,N,N,Y,N,Y,1,41,Y,0,8,0,1,0,2,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0.0,0.0,92.6,92.6,100.0,Southampton,N,N,Week 19 - Sep 27
