"Report Date","Geography Type","Geography Name",FacilityTypeGroup,"Number of Outbreaks","Number of Outbreak Associated Cases","Number of Outbreak Associated Deaths"
07/11/2020,"Health District",Hampton,"Correctional Facility",0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Hampton,"Educational Setting",0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Hampton,"Healthcare Setting",0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Hampton,"Long Term Care Facilities",1,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Hampton,Other,0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Henrico,"All Outbreaks",27,800,"Not provided at this time"
07/11/2020,"Health District",Henrico,"Congregate Setting",8,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Henrico,"Correctional Facility",1,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Henrico,"Educational Setting",0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Henrico,"Healthcare Setting",0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Henrico,"Long Term Care Facilities",18,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Henrico,Other,0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Lenowisco,"All Outbreaks",4,29,"Not provided at this time"
07/11/2020,"Health District",Lenowisco,"Congregate Setting",1,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Lenowisco,"Correctional Facility",2,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Lenowisco,"Educational Setting",0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Lenowisco,"Healthcare Setting",0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Lenowisco,"Long Term Care Facilities",1,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Lenowisco,Other,0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District","Lord Fairfax","All Outbreaks",28,727,"Not provided at this time"
07/11/2020,"Health District","Lord Fairfax","Congregate Setting",10,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District","Lord Fairfax","Correctional Facility",1,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District","Lord Fairfax","Educational Setting",0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District","Lord Fairfax","Healthcare Setting",6,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District","Lord Fairfax","Long Term Care Facilities",11,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District","Lord Fairfax",Other,0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Loudoun,"All Outbreaks",17,726,"Not provided at this time"
07/11/2020,"Health District",Loudoun,"Congregate Setting",3,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Loudoun,"Correctional Facility",0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Loudoun,"Educational Setting",0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Loudoun,"Healthcare Setting",1,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Loudoun,"Long Term Care Facilities",13,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Loudoun,Other,0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District","Mount Rogers","All Outbreaks",9,156,"Not provided at this time"
07/11/2020,"Health District","Mount Rogers","Congregate Setting",3,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District","Mount Rogers","Correctional Facility",0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District","Mount Rogers","Educational Setting",0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District","Mount Rogers","Healthcare Setting",2,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District","Mount Rogers","Long Term Care Facilities",4,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District","Mount Rogers",Other,0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District","New River","All Outbreaks",4,36,"Not provided at this time"
07/11/2020,"Health District","New River","Congregate Setting",2,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District","New River","Correctional Facility",0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District","New River","Educational Setting",1,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District","New River","Healthcare Setting",0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District","New River","Long Term Care Facilities",1,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District","New River",Other,0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Norfolk,"All Outbreaks",11,125,"Not provided at this time"
07/11/2020,"Health District",Norfolk,"Congregate Setting",1,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Norfolk,"Correctional Facility",1,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Norfolk,"Educational Setting",1,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Norfolk,"Healthcare Setting",0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Norfolk,"Long Term Care Facilities",8,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Norfolk,Other,0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Peninsula,"All Outbreaks",24,151,"Not provided at this time"
07/11/2020,"Health District",Peninsula,"Congregate Setting",11,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Peninsula,"Correctional Facility",2,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Peninsula,"Educational Setting",1,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Peninsula,"Healthcare Setting",1,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Peninsula,"Long Term Care Facilities",9,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Peninsula,Other,0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Piedmont,"All Outbreaks",9,945,"Not provided at this time"
07/11/2020,"Health District",Piedmont,"Congregate Setting",0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Piedmont,"Correctional Facility",6,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Piedmont,"Educational Setting",0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Piedmont,"Healthcare Setting",1,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Piedmont,"Long Term Care Facilities",2,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Piedmont,Other,0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Pittsylvania-Danville,"All Outbreaks",5,18,"Not provided at this time"
07/11/2020,"Health District",Pittsylvania-Danville,"Congregate Setting",4,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Pittsylvania-Danville,"Correctional Facility",0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Pittsylvania-Danville,"Educational Setting",0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Pittsylvania-Danville,"Healthcare Setting",0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Pittsylvania-Danville,"Long Term Care Facilities",1,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Pittsylvania-Danville,Other,0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Portsmouth,"All Outbreaks",10,108,"Not provided at this time"
07/11/2020,"Health District",Portsmouth,"Congregate Setting",2,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Portsmouth,"Correctional Facility",2,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Portsmouth,"Educational Setting",1,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Portsmouth,"Healthcare Setting",2,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Portsmouth,"Long Term Care Facilities",3,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District",Portsmouth,Other,0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District","Prince William","All Outbreaks",16,503,"Not provided at this time"
07/11/2020,"Health District","Prince William","Congregate Setting",1,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District","Prince William","Correctional Facility",1,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District","Prince William","Educational Setting",1,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District","Prince William","Healthcare Setting",0,"Not provided at this time","Not provided at this time"
07/11/2020,"Health District","Prince William","Long Term Care Facilities",13,"Not provided at this time","Not provided at this time"
