Report Date,Date VDH Notified,Status,Locality,FIPS,Facility,Facility Type,Cases,Deaths,Active
2021-01-08,2020-12-10,Outbreak Pending Closure,Henrico,51087,ClearVision,Group Home,14,*,0
2021-01-08,2020-10-29,Outbreak Pending Closure,Henrico,51087,Commonwealth Senior Living - The West End,Assisted Living,10,*,0
2021-01-08,2020-12-03,Outbreak Closed,Henrico,51087,Covenant Columns Manor Inc,Assisted Living,25,*,0
2021-01-08,2020-12-23,Outbreak in Progress,Henrico,51087,Deep Run High School,K-12,*,0,1
2021-01-08,2020-09-14,Outbreak Closed,Henrico,51087,Discovery Village at the West End,Assisted Living,58,11,0
2021-01-08,2020-11-05,Outbreak in Progress,Henrico,51087,Elizabeth Adam Crump Health and Rehab,Nursing Home,104,15,1
2021-01-08,2020-10-30,Outbreak Closed,Henrico,51087,Family Life Services LLC,Adult Daycare Program,27,0,0
2021-01-08,2020-04-30,Outbreak Closed,Henrico,51087,Glenburnie Rehabilitation and Nursing Center,Nursing Home,103,22,0
2021-01-08,2020-12-28,Outbreak in Progress,Henrico,51087,Glenburnie Rehabilitation and Nursing Center,Nursing Home,31,0,1
2021-01-08,2020-10-19,Outbreak Closed,Henrico,51087,Elizabeth House Assisted Living,Assisted Living,*,0,0
2021-01-08,2020-12-18,Outbreak Pending Closure,Henrico,51087,Grove Christian School,K-12,*,0,0
2021-01-08,2020-11-09,Outbreak Closed,Henrico,51087,Henrico Doctors' Hospital,Medical Facility,*,0,0
2021-01-08,2020-12-16,Outbreak Pending Closure,Henrico,51087,Henrico Doctors' Hospital,Medical Facility,*,0,0
2021-01-08,2020-04-05,Outbreak Closed,Henrico,51087,Henrico Health & Rehabilitation Center,Nursing Home,114,18,0
2021-01-08,2020-09-04,Outbreak Closed,Henrico,51087,Henrico Health & Rehabilitation Center,Nursing Home,11,*,0
2021-01-08,2020-04-09,Outbreak Closed,Henrico,51087,Lakewood Retirement Community,Multicare,15,*,0
2021-01-08,2020-12-10,Outbreak Closed,Henrico,51087,Lakewood Retirement Community,Multicare,7,0,0
2021-01-08,2020-09-28,Outbreak Closed,Henrico,51087,The Laurels of University Park,Nursing Home,12,0,0
2021-01-08,2020-04-01,Outbreak Closed,Henrico,51087,ManorCare Health Services - Richmond,Nursing Home,11,*,0
2021-01-08,2020-08-14,Outbreak Closed,Henrico,51087,ManorCare Health Services of Richmond,Multicare,16,*,0
2021-01-08,2020-12-31,Outbreak in Progress,Henrico,51087,ManorCare Health Services of Richmond,Multicare,7,0,1
2021-01-08,2020-11-20,Outbreak Closed,Henrico,51087,Manorhouse Assisted Living & Memory Care,Multicare,*,0,0
2021-01-08,2020-12-15,Outbreak in Progress,Henrico,51087,Manorhouse Assisted Living & Memory Care,Multicare,28,0,1
2021-01-08,2020-03-28,Outbreak Closed,Henrico,51087,Masonic Home of Virginia,Assisted Living,50,6,0
2021-01-08,2020-12-11,Outbreak in Progress,Henrico,51087,Morningside in the West End,Assisted Living,24,0,1
2021-01-08,2020-05-26,Outbreak Closed,Henrico,51087,Our Lady of Hope,Multicare,8,0,0
2021-01-08,2020-12-21,Outbreak in Progress,Henrico,51087,Our Lady of Hope Health Center,Assisted Living,49,5,1
2021-01-08,2020-11-23,Outbreak Closed,Henrico,51087,Our Lady of Lourdes Catholic School,K-12,*,0,0
2021-01-08,2020-12-10,Outbreak Pending Closure,Henrico,51087,Parham Healthcare & Rehabilitation Center,Nursing Home,67,0,0
2021-01-08,2020-11-30,Outbreak Pending Closure,Henrico,51087,Spring Arbor Cottage of Richmond,Nursing Home,32,*,0
2021-01-08,2020-08-17,Outbreak Closed,Henrico,51087,Spring Arbor Senior Living - Richmond,Assisted Living,11,*,0
2021-01-08,2020-12-16,Outbreak Pending Closure,Henrico,51087,St. Mary's Hospital,Medical Facility,*,0,0
2021-01-08,2020-08-17,Outbreak Closed,Henrico,51087,Sunrise Senior Living - Tuckahoe,Assisted Living,5,*,0
2021-01-08,2020-12-28,Outbreak in Progress,Henrico,51087,Sunrise Senior Living - Tuckahoe,Assisted Living,14,0,1
2021-01-08,2020-08-13,Outbreak Closed,Henrico,51087,The Village at ManorCare,Assisted Living,5,0,0
2021-01-08,2020-07-07,Outbreak Closed,Henrico,51087,Westminster Canterbury,Multicare,19,*,0
2021-01-08,2020-09-29,Outbreak Closed,Henrico,51087,Westminster Canterbury,Multicare,56,5,0
2021-01-08,2020-04-05,Outbreak Closed,Henrico,51087,Westport Rehabilitation and Nursing Center,Nursing Home,127,13,0
2021-01-08,2020-12-16,Outbreak in Progress,Henrico,51087,Westport Rehabilitation and Nursing Center,Nursing Home,15,0,1
2021-01-08,2020-11-13,Outbreak Pending Closure,Henrico,51087,Westport Rehabilitation and Nursing Center,Nursing Home,45,5,0
2021-01-08,2020-11-16,Outbreak in Progress,Lee,51105,Chestnut Grove Assisted Living,Assisted Living,63,0,1
2021-01-08,2020-07-04,Outbreak in Progress,Lee,51105,Lee Health & Rehab Center,Nursing Home,154,19,1
2021-01-08,2020-08-28,Outbreak Closed,Lee,51105,Lee High School,K-12,10,0,0
2021-01-08,2020-08-28,Outbreak Closed,Lee,51105,St. Charles Elementary School,K-12,*,0,0
2021-01-08,2020-11-10,Outbreak Closed,Scott,51169,Gate City Christian School,K-12,21,0,0
2021-01-08,2020-10-21,Outbreak Closed,Scott,51169,Gate City Middle School,K-12,9,0,0
2021-01-08,2020-09-11,Outbreak Closed,Scott,51169,NOVA Health & Rehab Center,Nursing Home,5,*,0
2021-01-08,2020-11-24,Outbreak in Progress,Scott,51169,NOVA Health & Rehab Center,Nursing Home,110,17,1
2021-01-08,2020-10-21,Outbreak in Progress,Scott,51169,Ridgecrest Manor Nursing and Rehabilitation,Nursing Home,111,*,1
2021-01-08,2020-12-02,Outbreak Pending Closure,Scott,51169,Weber City Early Head Start,Daycare / Pre-K,6,0,0
2021-01-08,2020-10-31,Outbreak Closed,Wise,51195,Heritage Hall - Big Stone Gap,Multicare,220,35,0
2021-01-08,2020-09-15,Outbreak Closed,Wise,51195,James W. Adams Elementary School,K-12,13,0,0
2021-01-08,2020-09-14,Outbreak Closed,Wise,51195,Union Middle School,K-12,6,0,1
2021-01-08,2020-09-15,Outbreak Closed,Wise,51195,Union Primary School,K-12,5,0,0
2021-01-08,2020-12-07,Outbreak in Progress,Clarke,51043,Commonwelath Senior Living - Berryville,Assisted Living,36,0,1
2021-01-08,2020-11-09,Outbreak Pending Closure,Frederick,51069,Envoy of Winchester,Nursing Home,22,0,0
2021-01-08,2020-12-28,Outbreak in Progress,Frederick,51069,Fox Trail Senior Living - Stephens City,Assisted Living,13,0,1
2021-01-08,2020-12-28,Outbreak in Progress,Frederick,51069,Green Valley Commons,Assisted Living,5,0,1
2021-01-08,2020-07-03,Outbreak Closed,Frederick,51069,Hilltop Community,Assisted Living,15,*,0
2021-01-08,2020-11-12,Outbreak Pending Closure,Frederick,51069,Hilltop Community,Assisted Living,33,*,0
2021-01-08,2020-11-20,Outbreak Closed,Frederick,51069,Mountain View Christian Academy,K-12,8,0,0
2021-01-08,2020-10-29,Outbreak in Progress,Frederick,51069,Westminster Canterbury Shenandoah Valley,Assisted Living,42,6,1
2021-01-08,2020-07-17,Outbreak Closed,Frederick,51069,The Village at Orchard Ridge,Assisted Living,16,0,0
2021-01-08,2020-10-14,Outbreak Closed,Frederick,51069,The Village at Orchard Ridge,Assisted Living,7,0,0
2021-01-08,2020-04-21,Outbreak Closed,Page,51139,Skyview Springs Nursing Home,Nursing Home,154,22,0
2021-01-08,2020-10-23,Outbreak in Progress,Page,51139,Skyview Springs Rehab and Nursing Center,Nursing Home,28,*,1
2021-01-08,2020-04-30,Outbreak Closed,Shenandoah,51171,Consulate Health Care of Woodstock,Nursing Home,95,17,0
2021-01-08,2020-10-08,Outbreak Closed,Shenandoah,51171,Consulate Health Care of Woodstock,Nursing Home,16,*,0
2021-01-08,2020-05-03,Outbreak Closed,Shenandoah,51171,Dutch Haven Assisted Living,Assisted Living,47,11,0
2021-01-08,2020-12-17,Outbreak in Progress,Shenandoah,51171,Greenfield - Woodstock,Assisted Living,30,0,1
2021-01-08,2020-12-08,Outbreak Pending Closure,Shenandoah,51171,Greenfield Reflections of Woodstock,Assisted Living,*,0,0
2021-01-08,2020-12-01,Outbreak in Progress,Shenandoah,51171,Greenfield Reflections of Strasburg,Assisted Living,37,*,1
2021-01-08,2020-06-21,Outbreak Closed,Shenandoah,51171,Life Care Center of New Market,Nursing Home,108,22,0
2021-01-08,2020-12-29,Outbreak in Progress,Shenandoah,51171,Life Care Center of New Market,Nursing Home,20,0,1
2021-01-08,2020-05-06,Outbreak Closed,Shenandoah,51171,Pine Meadow,Assisted Living,*,0,0
2021-01-08,2020-11-24,Outbreak Pending Closure,Shenandoah,51171,Shenandoah Place,Assisted Living,23,*,0
2021-01-08,2020-03-30,Outbreak Closed,Shenandoah,51171,Skyline Terrace Nursing Home,Nursing Home,*,0,0
2021-01-08,2020-11-13,Outbreak Closed,Shenandoah,51171,Skyline Terrace Nursing Home,Nursing Home,*,0,0
2021-01-08,2020-12-28,Outbreak in Progress,Shenandoah,51171,Skyline Terrace Nursing Home,Nursing Home,33,0,1
2021-01-08,2020-11-26,Outbreak Pending Closure,Warren,51187,Commonwealth Senior Living - Front Royal,Assisted Living,61,*,0
2021-01-08,2020-09-20,Outbreak Closed,Warren,51187,Heritage Hall - Front Royal,Nursing Home,49,13,0
2021-01-08,2020-09-20,Outbreak Closed,Warren,51187,Lynn Care Center,Nursing Home,19,*,0
2021-01-08,2020-12-10,Outbreak in Progress,Warren,51187,Lynn Care Center,Nursing Home,15,0,1
2021-01-08,2020-06-18,Outbreak Closed,Warren,51187,Woods Cove Assisted Living,Assisted Living,45,*,0
2021-01-08,2020-11-16,Outbreak in Progress,Winchester,51840,Evergreen Health & Rehab,Nursing Home,145,9,1
2021-01-08,2020-12-03,Outbreak Closed,Winchester,51840,Sacred Heart Academy,K-12,11,0,0
2021-01-08,2020-11-22,Outbreak Pending Closure,Winchester,51840,The Willows at Meadow Branch,Assisted Living,37,*,0
2021-01-08,2020-12-05,Outbreak Pending Closure,Winchester,51840,Winchester Medical Center,Medical Facility,11,*,0
2021-01-08,2020-04-06,Outbreak Closed,Loudoun,51107,Ashby Ponds,Multicare,62,10,0
2021-01-08,2020-04-23,Outbreak Closed,Loudoun,51107,Ashleigh at Lansdowne,Multicare,31,11,0
2021-01-08,2020-04-23,Outbreak Closed,Loudoun,51107,Atria Senior Living - Sterling,Assisted Living,19,*,0
2021-01-08,2020-08-10,Outbreak Closed,Loudoun,51107,Dominion High School,K-12,*,0,0
2021-01-08,2020-05-19,Outbreak Closed,Loudoun,51107,Heritage Hall - Leesburg,Nursing Home,90,17,0
2021-01-08,2020-09-18,Outbreak Closed,Loudoun,51107,Heritage Hall - Leesburg,Nursing Home,30,*,0
2021-01-08,2020-12-16,Outbreak Pending Closure,Loudoun,51107,Heritage High School,K-12,13,0,0
2021-01-08,2020-09-04,Outbreak Closed,Loudoun,51107,Inova Loudoun Nursing and Rehabilitation Center,Nursing Home,*,0,0
2021-01-08,2020-11-13,Outbreak Pending Closure,Loudoun,51107,Inova Loudoun Nursing and Rehabilitation Center,Nursing Home,69,16,0
2021-01-08,2020-03-28,Outbreak Closed,Loudoun,51107,Johnson Center At Falcons Landing,Multicare,71,6,0
2021-01-08,2020-12-17,Outbreak in Progress,Loudoun,51107,Johnson Center At Falcons Landing,Multicare,18,0,1
2021-01-08,2020-12-07,Outbreak in Progress,Loudoun,51107,Falcons Landing,Multicare,29,0,1
2021-01-08,2020-12-23,Outbreak in Progress,Loudoun,51107,Kiddie Academy - Leesburg,Daycare / Pre-K,7,0,1
2021-01-08,2020-11-17,Outbreak Pending Closure,Loudoun,51107,Lansdowne Heights Memory Care,Assisted Living,8,*,0
2021-01-08,2020-10-28,Outbreak Closed,Loudoun,51107,Minnieland Academy - Stone Ridge,Daycare / Pre-K,*,0,0
2021-01-08,2020-04-23,Outbreak Closed,Loudoun,51107,Poet's Walk - Leesburg,Assisted Living,29,7,0
2021-01-08,2020-04-10,Outbreak Closed,Loudoun,51107,Potomac Falls Health & Rehab Center,Multicare,86,23,0
2021-01-08,2020-10-28,Outbreak Closed,Loudoun,51107,Potomac Falls Health & Rehab Center,Multicare,23,0,0
2021-01-08,2020-11-10,Outbreak Closed,Loudoun,51107,St. Paul VI Catholic High School,K-12,5,0,0
2021-01-08,2020-10-28,Outbreak Closed,Loudoun,51107,Sterling Park KinderCare,Daycare / Pre-K,*,0,0
2021-01-08,2020-04-07,Outbreak Closed,Loudoun,51107,Sunrise Senior Living - Countryside,Assisted Living,20,5,0
2021-01-08,2020-12-29,Outbreak in Progress,Loudoun,51107,The Goddard School of Leesburg,Daycare / Pre-K,*,0,1
2021-01-08,2020-12-29,Outbreak in Progress,Loudoun,51107,Tiny City Academy,Daycare / Pre-K,6,0,1
2021-01-08,2020-04-16,Outbreak Closed,Loudoun,51107,Tribute at One Loudoun,Multicare,48,12,0
2021-01-08,2020-12-01,Outbreak Pending Closure,Loudoun,51107,Tribute - One Loudoun,Multicare,16,*,0
2021-01-08,2020-11-07,Outbreak Closed,Loudoun,51107,Virginia Academy,K-12,6,0,0
2021-01-08,2020-04-13,Outbreak Closed,Loudoun,51107,Waltonwood at Ashburn,Multicare,9,*,0
2021-01-08,2020-11-19,Outbreak Pending Closure,Loudoun,51107,Waltonwood at Ashburn,Multicare,41,*,0
2021-01-08,2020-08-10,Outbreak Closed,Bland,51021,Kissito Healthcare - Bland County,Multicare,36,5,0
2021-01-08,2020-08-10,Outbreak Closed,Bristol,51520,NHC HealthCare - Bristol,Nursing Home,5,0,0
2021-01-08,2020-12-18,Outbreak in Progress,Bristol,51520,NHC HealthCare - Bristol,Nursing Home,82,0,1
2021-01-08,2020-11-14,Outbreak in Progress,Bristol,51520,Oakmont at Gordon Park,Multicare,7,0,1
2021-01-08,2020-08-04,Outbreak Closed,Bristol,51520,The Rehab Center at Bristol,Assisted Living,87,6,0
2021-01-08,2020-08-14,Outbreak Closed,Carroll,51035,Commonwealth Senior Living - Hillsville,Assisted Living,59,9,0
2021-01-08,2020-05-14,Outbreak Closed,Carroll,51035,Hillsville Health and Rehabilitation Center,Nursing Home,66,10,0
2021-01-08,2020-05-27,Outbreak Closed,Galax,51640,Galax Health and Rehab,Nursing Home,118,21,0
2021-01-08,2020-05-24,Outbreak Closed,Galax,51640,Waddell Nursing and Rehab Center,Nursing Home,36,6,0
2021-01-08,2020-08-30,Outbreak Closed,Grayson,51077,Grayson Rehabilitation and Health Center,Nursing Home,114,11,0
2021-01-08,2020-12-15,Outbreak in Progress,Smyth,51173,Francis Marion Manor Health & Rehabilitation,Nursing Home,12,0,1
2021-01-08,2020-11-03,Outbreak in Progress,Smyth,51173,Southwestern Virginia Mental Health Institute,Medical Facility,86,*,1
2021-01-08,2020-08-30,Outbreak in Progress,Smyth,51173,Valley Health Care Center,Nursing Home,185,26,1
2021-01-08,2020-09-10,Outbreak in Progress,Washington,51191,Accordius Health - Abingdon,Multicare,90,9,1
2021-01-08,2020-09-28,Outbreak Pending Closure,Washington,51191,Commonwealth Senior Living - Abingdon,Multicare,47,9,0
2021-01-08,2020-12-17,Outbreak in Progress,Washington,51191,E.B. Stanley Middle School,K-12,9,0,1
2021-01-08,2020-04-03,Outbreak Closed,Washington,51191,English Meadows Senior Living Community,Assisted Living,11,*,0
2021-01-08,2020-07-10,Outbreak Closed,Wythe,51197,Carrington Place Health & Rehab Center - Rural Retreat,Nursing Home,*,0,0
2021-01-08,2020-06-30,Outbreak Closed,Wythe,51197,Carrington Place Health & Rehab Center - Rural Retreat,Nursing Home,*,0,0
2021-01-08,2020-11-08,Outbreak Pending Closure,Wythe,51197,Carrington Place at Wythville-Birdmont Center,Nursing Home,70,6,0
2021-01-08,2020-06-25,Outbreak Closed,Floyd,51063,Skyline Nursing and Rehabilitation Center,Nursing Home,5,*,0
2021-01-08,2020-08-24,Outbreak Closed,Floyd,51063,Skyline Nursing and Rehabilitation Center,Nursing Home,68,14,0
2021-01-08,2020-10-23,Outbreak in Progress,Giles,51071,Heritage Hall - Giles,Nursing Home,77,*,1
2021-01-08,2020-10-16,Outbreak in Progress,Montgomery,51121,Showalter Center,Assisted Living,94,11,1
2021-01-08,2020-12-07,Outbreak in Progress,Pulaski,51155,Highland Ridge Rehab Center,Nursing Home,105,0,1
2021-01-08,2020-11-02,Outbreak Pending Closure,Pulaski,51155,Pulaski Health & Rehabilitation Center,Nursing Home,95,17,0
2021-01-08,2020-10-20,Outbreak in Progress,Radford,51750,Radford Health & Rehab Center,Nursing Home,63,12,1
2021-01-08,2020-07-08,Outbreak Closed,Norfolk,51710,Autumn Care of Norfolk,Nursing Home,13,0,0
2021-01-08,2020-07-07,Outbreak Closed,Norfolk,51710,Commonwealth Senior Living - Leigh Hall,Assisted Living,9,*,0
2021-01-08,2020-06-29,Outbreak Closed,Norfolk,51710,Consulate Health Care of Norfolk,Nursing Home,104,5,0
2021-01-08,2020-07-13,Outbreak Closed,Norfolk,51710,Harbor's Edge,Assisted Living,14,*,0
2021-01-08,2020-07-13,Outbreak Closed,Norfolk,51710,Lake Taylor Transitional Care Hospital,Nursing Home,17,*,0
2021-01-08,2020-03-28,Outbreak Closed,Norfolk,51710,Norfolk Health & Rehabilitation Center,Nursing Home,*,0,0
2021-01-08,2020-06-25,Outbreak Closed,Norfolk,51710,Pelican Health - Norfolk,Assisted Living,5,0,0
2021-01-08,2020-12-02,Outbreak Pending Closure,Norfolk,51710,Pelican Health - Norfolk,Assisted Living,19,*,0
2021-01-08,2020-06-05,Outbreak Closed,Norfolk,51710,Signature HealthCARE - Norfolk,Nursing Home,126,13,0
2021-01-08,2020-07-07,Outbreak Closed,Norfolk,51710,St. Mary's Home,Nursing Home,22,0,0
2021-01-08,2020-07-05,Outbreak Closed,Norfolk,51710,Commonwealth Senior Living - The Ballentine,Assisted Living,8,*,0
2021-01-08,2020-11-21,Outbreak Pending Closure,James City,51095,Brookdale Senior Living - Williamsburg,Assisted Living,16,*,0
2021-01-08,2020-04-16,Outbreak Closed,James City,51095,Brookdale Senior Living - Chambrel Williamsburg,Assisted Living,20,*,0
2021-01-08,2020-04-06,Outbreak Closed,James City,51095,Consulate Health Care of Williamsburg,Nursing Home,9,*,0
2021-01-08,2020-12-17,Outbreak in Progress,James City,51095,Consulate Health Care of Williamsburg,Nursing Home,37,0,1
2021-01-08,2020-07-08,Outbreak Closed,James City,51095,Edgeworth Park at New Town,Assisted Living,*,0,0
2021-01-08,2020-12-17,Outbreak in Progress,James City,51095,Morningside of Williamsburg,Assisted Living,30,6,1
2021-01-08,2020-11-21,Outbreak Closed,James City,51095,The Kensington School,K-12,14,0,0
2021-01-08,2020-04-23,Outbreak Closed,James City,51095,WindsorMeade,Multicare,5,0,0
2021-01-08,2020-11-18,Outbreak Pending Closure,James City,51095,WindsorMeade,Multicare,7,*,0
2021-01-08,2020-11-04,Outbreak Closed,Newport News,51700,Heart & Soul Assisted Living,Assisted Living,19,0,0
2021-01-08,2020-07-11,Outbreak Closed,Newport News,51700,Hilton Plaza,Assisted Living,5,*,0
2021-01-08,2020-05-14,Outbreak Closed,Newport News,51700,James River Convalescent and Rehabilitation Center,Nursing Home,*,0,0
2021-01-08,2020-09-01,Outbreak Closed,Newport News,51700,James River Convalescent and Rehabilitation Center,Nursing Home,71,8,0
2021-01-08,2020-12-31,Outbreak in Progress,Newport News,51700,Mennowood Retirement Community,Assisted Living,17,*,1
2021-01-08,2020-11-16,Outbreak Pending Closure,Newport News,51700,Newport News Behavioral Health Center,Behavioral Health_Inpatient or Outpatient Medical,40,0,0
2021-01-08,2020-07-08,Outbreak Closed,Newport News,51700,Newport News Nursing and Rehabilitation Center,Nursing Home,27,6,0
2021-01-08,2020-12-16,Outbreak in Progress,Newport News,51700,Newport News Nursing and Rehabilitation Center,Nursing Home,44,0,1
2021-01-08,2020-12-01,Outbreak in Progress,Newport News,51700,The Newport Convalescent and Rehabilitation Center,Nursing Home,42,5,1
2021-01-08,2020-12-08,Outbreak in Progress,Newport News,51700,St. Francis Nursing Center,Nursing Home,6,0,1
2021-01-08,2020-11-19,Outbreak in Progress,Newport News,51700,The Chesapeake,Nursing Home,22,0,1
2021-01-08,2020-03-30,Outbreak Closed,Newport News,51700,The Gardens at Warwick Forest,Nursing Home,7,0,0
2021-01-08,2020-07-19,Outbreak Closed,Newport News,51700,The Gardens at Warwick Forest,Nursing Home,36,5,0
2021-01-08,2020-12-19,Outbreak in Progress,Newport News,51700,The Gardens at Warwick Forest,Nursing Home,47,0,1
2021-01-08,2020-11-25,Outbreak in Progress,Poquoson,51735,Bayside of Poquoson Health and Rehab,Nursing Home,69,5,1
2021-01-08,2020-12-09,Outbreak Pending Closure,Williamsburg,51830,Dominion Village at Williamsburg,Assisted Living,27,*,0
2021-01-08,2020-12-21,Outbreak in Progress,Williamsburg,51830,Edgeworth Park at New Town,Assisted Living,7,0,1
2021-01-08,2020-03-31,Outbreak Closed,Williamsburg,51830,Envoy of Williamsburg,Nursing Home,29,*,0
2021-01-08,2020-10-30,Outbreak Closed,Williamsburg,51830,Matoaka Elementary School,K-12,*,0,0
2021-01-08,2020-07-22,Outbreak Closed,Williamsburg,51830,Williamsburg Landing,Multicare,9,0,0
2021-01-08,2020-07-22,Outbreak Closed,York,51199,Regency Health & Rehabilitation Center,Nursing Home,7,0,0
2021-01-08,2020-05-11,Outbreak Closed,York,51199,Regency Health & Rehabilitation Center,Nursing Home,*,0,0
2021-01-08,2020-11-07,Outbreak Pending Closure,York,51199,Regency Health & Rehabilitation Center,Nursing Home,22,0,0
2021-01-08,2020-08-20,Outbreak Closed,York,51199,York Convalescent and Rehabilitation Center,Nursing Home,*,0,0
2021-01-08,2020-12-22,Outbreak Pending Closure,York,51199,York Convalescent and Rehabilitation Center,Nursing Home,*,0,0
2021-01-08,2020-07-17,Outbreak Closed,Amelia,51007,Wellsprings at Amelia,Nursing Home,39,*,0
2021-01-08,2020-12-15,Outbreak in Progress,Amelia,51007,Wellsprings at Amelia Rehab and Nursing Center,Nursing Home,115,*,1
