"Administration Date",FIPS,Locality,"Health District","Facility Type","Vaccine Manufacturer","Dose Number","Vaccine Doses Administered Count"
01/30/2021,51069,Frederick,"Lord Fairfax",Pharmacies,Moderna,1,1
01/30/2021,51760,"Richmond City",Richmond,Hospitals,Moderna,1,57
01/23/2021,51510,Alexandria,Alexandria,Hospitals,Pfizer,1,50
01/21/2021,51143,Pittsylvania,Pittsylvania-Danville,"Local Health Departments",Moderna,1,35
01/19/2021,51087,Henrico,Henrico,Hospitals,Pfizer,1,127
02/19/2021,51091,Highland,"Central Shenandoah",Hospitals,Pfizer,1,1
01/02/2021,51185,Tazewell,"Cumberland Plateau",Hospitals,Pfizer,1,2
02/12/2021,51083,Halifax,Southside,"Local Health Departments",Moderna,2,6
02/12/2021,51113,Madison,"Rappahannock Rapidan",Hospitals,Moderna,2,4
02/03/2021,51550,Chesapeake,Chesapeake,"Federal LTCF Program",Pfizer,2,173
12/29/2020,51009,Amherst,"Central Virginia","Local Health Departments",Moderna,1,3
02/11/2021,51650,Hampton,Hampton,Hospitals,Pfizer,1,2
01/14/2021,51117,Mecklenburg,Southside,"Medical Practices",Pfizer,2,1
01/30/2021,51115,Mathews,"Three Rivers","Medical Practices",Pfizer,1,37
01/27/2021,51015,Augusta,"Central Shenandoah",Pharmacies,Moderna,1,4
02/03/2021,51730,Petersburg,Crater,Hospitals,Pfizer,2,2
01/29/2021,51135,Nottoway,Piedmont,Pharmacies,Moderna,1,1
01/21/2021,51087,Henrico,Henrico,"Medical Practices",Pfizer,2,2
01/30/2021,51101,"King William","Three Rivers",Hospitals,Pfizer,1,10
02/16/2021,51680,Lynchburg,"Central Virginia","Other Community Health Providers",Pfizer,1,4
02/17/2021,51115,Mathews,"Three Rivers","Other Community Health Providers",Pfizer,1,5
02/09/2021,51003,Albemarle,"Blue Ridge","Medical Practices",Pfizer,1,1
01/16/2021,51153,"Prince William","Prince William","Other Community Health Providers",Pfizer,1,1
01/08/2021,51520,Bristol,"Mount Rogers","Medical Practices",Pfizer,1,2
01/26/2021,51820,Waynesboro,"Central Shenandoah",Hospitals,Moderna,2,3
02/13/2021,51810,"Virginia Beach","Virginia Beach",Hospitals,Pfizer,2,110
01/22/2021,"Not Reported","Not Reported","Not Reported","Other Community Health Providers",Moderna,1,422
02/11/2021,"Not Reported","Not Reported","Not Reported","Other Community Health Providers",Pfizer,2,39
02/18/2021,51127,"New Kent",Chickahominy,"Federal LTCF Program",Pfizer,2,7
02/02/2021,51071,Giles,"New River","Medical Practices",Moderna,1,6
01/14/2021,51540,Charlottesville,"Blue Ridge","Other Community Health Providers",Moderna,1,11
02/09/2021,51139,Page,"Lord Fairfax","Other Community Health Providers",Pfizer,1,1
02/01/2021,51121,Montgomery,"New River","Medical Practices",Pfizer,2,1
01/16/2021,51187,Warren,"Lord Fairfax","Federal LTCF Program",Pfizer,1,3
01/13/2021,51155,Pulaski,"New River","Federal LTCF Program",Pfizer,1,6
01/18/2021,51680,Lynchburg,"Central Virginia","Other Community Health Providers",Pfizer,2,1
02/16/2021,51089,Henry,"West Piedmont","Local Health Departments",Pfizer,2,2
02/15/2021,51650,Hampton,Hampton,Hospitals,Pfizer,2,46
01/29/2021,51790,Staunton,"Central Shenandoah","Other Community Health Providers",Pfizer,1,8
02/05/2021,51119,Middlesex,"Three Rivers",Hospitals,Pfizer,2,2
01/13/2021,51680,Lynchburg,"Central Virginia","Federal LTCF Program",Pfizer,1,520
01/28/2021,51105,Lee,Lenowisco,"Other Community Health Providers",Pfizer,2,1
01/26/2021,51067,"Franklin County","West Piedmont",Hospitals,Pfizer,1,8
12/31/2020,51041,Chesterfield,Chesterfield,"Other Community Health Providers",Moderna,1,12
12/26/2020,51137,Orange,"Rappahannock Rapidan","Local Health Departments",Moderna,1,1
02/15/2021,51185,Tazewell,"Cumberland Plateau",Hospitals,Moderna,2,75
02/18/2021,51119,Middlesex,"Three Rivers","Other Community Health Providers",Pfizer,2,2
02/04/2021,51540,Charlottesville,"Blue Ridge","Federal LTCF Program",Pfizer,1,14
01/23/2021,51073,Gloucester,"Three Rivers","Federal LTCF Program",Pfizer,2,1
02/10/2021,51177,Spotsylvania,Rappahannock,Pharmacies,Moderna,2,1
01/12/2021,51081,Greensville,Crater,Hospitals,Moderna,1,1
02/10/2021,51690,Martinsville,"West Piedmont",Hospitals,Pfizer,1,3
01/08/2021,51161,"Roanoke County",Alleghany,"Medical Practices",Pfizer,2,1
01/08/2021,51760,"Richmond City",Richmond,"Other Community Health Providers",Moderna,1,5
02/13/2021,51033,Caroline,Rappahannock,"Federal LTCF Program",Pfizer,1,4
01/21/2021,51065,Fluvanna,"Blue Ridge",Hospitals,Pfizer,1,2
02/09/2021,51145,Powhatan,Chesterfield,"Local Health Departments",Pfizer,2,1
02/11/2021,51770,"Roanoke City",Roanoke,"Medical Practices",Pfizer,1,17
02/05/2021,51790,Staunton,"Central Shenandoah","Other Community Health Providers",Pfizer,2,9
01/21/2021,"Out of State","Out of State","Out of State",Hospitals,Moderna,1,74
02/15/2021,51059,Fairfax,Fairfax,"Local Health Departments",Pfizer,1,102
02/16/2021,51005,Alleghany,Alleghany,Hospitals,Pfizer,2,4
01/09/2021,51019,Bedford,"Central Virginia","Federal LTCF Program",Pfizer,1,4
01/19/2021,51001,Accomack,"Eastern Shore","Other Community Health Providers",Pfizer,2,1
01/29/2021,51680,Lynchburg,"Central Virginia","Medical Practices",Moderna,1,62
02/01/2021,51127,"New Kent",Chickahominy,Hospitals,Pfizer,2,6
02/02/2021,51065,Fluvanna,"Blue Ridge","Other Community Health Providers",Pfizer,1,16
02/17/2021,51177,Spotsylvania,Rappahannock,"Medical Practices",Moderna,1,6
02/08/2021,51660,Harrisonburg,"Central Shenandoah","Medical Practices",Pfizer,1,2
01/08/2021,51800,Suffolk,"Western Tidewater","Federal LTCF Program",Pfizer,1,6
12/30/2020,51033,Caroline,Rappahannock,Hospitals,Pfizer,1,3
02/15/2021,51770,"Roanoke City",Roanoke,"Federal LTCF Program",Pfizer,2,11
02/09/2021,51187,Warren,"Lord Fairfax","Medical Practices",Moderna,1,1
12/31/2020,51177,Spotsylvania,Rappahannock,"Federal LTCF Program",Pfizer,1,8
12/30/2020,51015,Augusta,"Central Shenandoah","Medical Practices",Moderna,1,13
02/03/2021,51099,"King George",Rappahannock,Hospitals,Moderna,1,226
01/21/2021,51169,Scott,Lenowisco,"Other Community Health Providers",Moderna,1,4
01/22/2021,51135,Nottoway,Piedmont,"Local Health Departments",Pfizer,1,3
01/27/2021,51077,Grayson,"Mount Rogers","Local Health Departments",Moderna,2,29
02/17/2021,51197,Wythe,"Mount Rogers","Other Community Health Providers",Pfizer,1,4
01/20/2021,51770,"Roanoke City",Roanoke,Hospitals,Moderna,2,1
01/15/2021,51167,Russell,"Cumberland Plateau",Hospitals,Moderna,1,2
01/26/2021,51115,Mathews,"Three Rivers","Federal LTCF Program",Pfizer,2,1
01/30/2021,51630,Fredericksburg,Rappahannock,"Federal LTCF Program",Pfizer,1,1
01/23/2021,51155,Pulaski,"New River",Pharmacies,Moderna,1,3
01/04/2021,51063,Floyd,"New River","Local Health Departments",Moderna,1,9
02/12/2021,51047,Culpeper,"Rappahannock Rapidan","Medical Practices",Pfizer,1,25
01/11/2021,"Not Reported","Not Reported","Not Reported","Federal LTCF Program",Pfizer,1,115
02/10/2021,51740,Portsmouth,Portsmouth,"Medical Practices",Moderna,2,2
02/12/2021,51085,Hanover,Chickahominy,Hospitals,Pfizer,1,5
01/12/2021,51145,Powhatan,Chesterfield,"Local Health Departments",Moderna,1,8
01/22/2021,51590,Danville,Pittsylvania-Danville,"Federal LTCF Program",Pfizer,1,2
01/14/2021,51510,Alexandria,Alexandria,"Local Health Departments",Moderna,1,504
02/08/2021,51147,"Prince Edward",Piedmont,"Local Health Departments",Pfizer,1,1
02/17/2021,51159,"Richmond County","Three Rivers","Local Health Departments",Pfizer,1,1
01/12/2021,51059,Fairfax,Fairfax,"Medical Practices",Pfizer,2,3
02/17/2021,51083,Halifax,Southside,Hospitals,Moderna,2,6
01/15/2021,51075,Goochland,Chickahominy,Hospitals,Pfizer,1,15
01/12/2021,51101,"King William","Three Rivers","Other Community Health Providers",Moderna,1,3
01/04/2021,51015,Augusta,"Central Shenandoah","Other Community Health Providers",Moderna,1,46
02/09/2021,51005,Alleghany,Alleghany,"Local Health Departments",Pfizer,1,4
01/29/2021,51173,Smyth,"Mount Rogers","Local Health Departments",Moderna,2,31
02/03/2021,51570,"Colonial Heights",Chesterfield,"Local Health Departments",Moderna,1,3
02/19/2021,51183,Sussex,Crater,Hospitals,Moderna,2,1
02/05/2021,51760,"Richmond City",Richmond,"Other Community Health Providers",Pfizer,1,47
02/03/2021,51063,Floyd,"New River",Pharmacies,Moderna,1,2
01/18/2021,51770,"Roanoke City",Roanoke,Hospitals,Pfizer,2,42
02/03/2021,51093,"Isle of Wight","Western Tidewater","Medical Practices",Moderna,1,72
02/10/2021,51036,"Charles City",Chickahominy,"Other Community Health Providers",Moderna,1,1
02/11/2021,51185,Tazewell,"Cumberland Plateau","Other Community Health Providers",Pfizer,2,5
02/11/2021,51117,Mecklenburg,Southside,"Medical Practices",Moderna,2,11
01/23/2021,51109,Louisa,"Blue Ridge","Federal LTCF Program",Pfizer,1,7
01/28/2021,51165,Rockingham,"Central Shenandoah","Local Health Departments",Moderna,1,62
12/22/2020,51137,Orange,"Rappahannock Rapidan","Other Community Health Providers",Pfizer,1,15
02/04/2021,51036,"Charles City",Chickahominy,Hospitals,Pfizer,2,1
12/18/2020,51139,Page,"Lord Fairfax",Hospitals,Pfizer,1,34
01/29/2021,51127,"New Kent",Chickahominy,"Medical Practices",Pfizer,1,2
01/20/2021,51003,Albemarle,"Blue Ridge","Federal LTCF Program",Pfizer,1,6
02/12/2021,51097,"King and Queen","Three Rivers","Medical Practices",Pfizer,2,3
02/11/2021,51510,Alexandria,Alexandria,"Local Health Departments",Pfizer,1,4
01/12/2021,51095,"James City",Peninsula,"Other Community Health Providers",Pfizer,2,1
01/15/2021,51036,"Charles City",Chickahominy,Hospitals,Moderna,1,1
02/10/2021,51085,Hanover,Chickahominy,Hospitals,Moderna,1,15
01/27/2021,51079,Greene,"Blue Ridge","Medical Practices",Moderna,1,7
02/15/2021,51031,Campbell,"Central Virginia",Pharmacies,Moderna,2,6
02/11/2021,51109,Louisa,"Blue Ridge","Other Community Health Providers",Pfizer,2,8
02/01/2021,51760,"Richmond City",Richmond,Hospitals,Pfizer,1,3
01/01/2021,51165,Rockingham,"Central Shenandoah","Other Community Health Providers",Moderna,1,3
12/17/2020,51149,"Prince George",Crater,Hospitals,Pfizer,1,6
02/10/2021,51077,Grayson,"Mount Rogers",Hospitals,Moderna,2,21
02/14/2021,51085,Hanover,Chickahominy,"Medical Practices",Moderna,1,2
01/18/2021,51047,Culpeper,"Rappahannock Rapidan","Other Community Health Providers",Pfizer,1,3
02/16/2021,51047,Culpeper,"Rappahannock Rapidan","Other Community Health Providers",Pfizer,2,2
01/04/2021,51003,Albemarle,"Blue Ridge","Medical Practices",Moderna,1,1
02/03/2021,51590,Danville,Pittsylvania-Danville,"Medical Practices",Pfizer,1,1
02/14/2021,51610,"Falls Church",Fairfax,"Local Health Departments",Moderna,2,15
01/11/2021,51137,Orange,"Rappahannock Rapidan",Hospitals,Pfizer,2,21
01/13/2021,51740,Portsmouth,Portsmouth,"Medical Practices",Pfizer,2,3
02/17/2021,51059,Fairfax,Fairfax,"Local Health Departments",Moderna,1,94
02/17/2021,51059,Fairfax,Fairfax,"Other Community Health Providers",Pfizer,1,63
12/22/2020,51193,Westmoreland,"Three Rivers",Hospitals,Pfizer,1,4
01/15/2021,51047,Culpeper,"Rappahannock Rapidan","Medical Practices",Moderna,1,1
01/13/2021,51570,"Colonial Heights",Chesterfield,Hospitals,Pfizer,1,4
01/23/2021,51013,Arlington,Arlington,Hospitals,Moderna,1,5
12/29/2020,51067,"Franklin County","West Piedmont","Other Community Health Providers",Pfizer,1,1
02/05/2021,51730,Petersburg,Crater,Hospitals,Moderna,2,20
01/24/2021,51710,Norfolk,Norfolk,"Medical Practices",Moderna,1,2
02/13/2021,51153,"Prince William","Prince William",Hospitals,Pfizer,1,1039
01/29/2021,51157,Rappahannock,"Rappahannock Rapidan",Hospitals,Moderna,1,46
12/29/2020,51179,Stafford,Rappahannock,"Medical Practices",Moderna,1,8
01/29/2021,51113,Madison,"Rappahannock Rapidan","Federal LTCF Program",Pfizer,2,30
01/31/2021,51047,Culpeper,"Rappahannock Rapidan","Federal LTCF Program",Pfizer,1,3
01/20/2021,51036,"Charles City",Chickahominy,"Medical Practices",Moderna,1,2
01/15/2021,51095,"James City",Peninsula,Hospitals,Moderna,1,5
01/30/2021,51840,Winchester,"Lord Fairfax","Medical Practices",Pfizer,1,1
02/16/2021,51027,Buchanan,"Cumberland Plateau","Local Health Departments",Moderna,1,4
02/05/2021,51800,Suffolk,"Western Tidewater","Other Community Health Providers",Pfizer,2,1
02/08/2021,51137,Orange,"Rappahannock Rapidan",Hospitals,Moderna,1,1
01/27/2021,51015,Augusta,"Central Shenandoah","Medical Practices",Pfizer,1,1
12/20/2020,51660,Harrisonburg,"Central Shenandoah","Other Community Health Providers",Pfizer,1,28
12/23/2020,51590,Danville,Pittsylvania-Danville,Hospitals,Pfizer,1,24
12/19/2020,51800,Suffolk,"Western Tidewater","Medical Practices",Pfizer,1,12
02/01/2021,51145,Powhatan,Chesterfield,Hospitals,Moderna,2,6
02/01/2021,51700,"Newport News",Peninsula,"Local Health Departments",Moderna,1,96
01/23/2021,51540,Charlottesville,"Blue Ridge","Medical Practices",Pfizer,1,2
01/12/2021,51197,Wythe,"Mount Rogers","Other Community Health Providers",Moderna,1,5
02/10/2021,51069,Frederick,"Lord Fairfax","Medical Practices",Moderna,2,2
01/18/2021,51199,York,Peninsula,Pharmacies,Moderna,1,2
12/24/2020,51640,Galax,"Mount Rogers",Hospitals,Pfizer,1,1
02/03/2021,51099,"King George",Rappahannock,"Local Health Departments",Moderna,1,2
01/22/2021,51840,Winchester,"Lord Fairfax",Pharmacies,Moderna,1,34
02/13/2021,51121,Montgomery,"New River","Federal LTCF Program",Pfizer,2,7
01/07/2021,51530,"Buena Vista City","Central Shenandoah",Hospitals,Pfizer,1,2
02/19/2021,51520,Bristol,"Mount Rogers",Pharmacies,Moderna,2,5
02/15/2021,51083,Halifax,Southside,Hospitals,Pfizer,2,23
01/25/2021,51127,"New Kent",Chickahominy,"Federal LTCF Program",Pfizer,2,3
01/25/2021,51171,Shenandoah,"Lord Fairfax","Local Health Departments",Moderna,1,2
02/01/2021,51540,Charlottesville,"Blue Ridge",Hospitals,Pfizer,1,1
02/04/2021,51173,Smyth,"Mount Rogers","Other Community Health Providers",Pfizer,2,17
01/23/2021,51059,Fairfax,Fairfax,"Federal LTCF Program",Pfizer,2,204
01/26/2021,51195,Wise,Lenowisco,"Local Health Departments",Moderna,1,98
01/29/2021,51001,Accomack,"Eastern Shore",Hospitals,Moderna,1,1
01/22/2021,51179,Stafford,Rappahannock,"Federal LTCF Program",Pfizer,1,106
01/31/2021,51683,"Manassas City","Prince William",Hospitals,Pfizer,2,9
12/18/2020,51065,Fluvanna,"Blue Ridge","Medical Practices",Pfizer,1,1
01/04/2021,51005,Alleghany,Alleghany,"Local Health Departments",Moderna,1,1
12/16/2020,"Out of State","Out of State","Out of State",Hospitals,Pfizer,1,147
01/18/2021,51179,Stafford,Rappahannock,"Medical Practices",Pfizer,2,1
01/01/2021,51075,Goochland,Chickahominy,"Federal LTCF Program",Pfizer,1,2
02/06/2021,51165,Rockingham,"Central Shenandoah","Local Health Departments",Moderna,2,2
01/04/2021,51036,"Charles City",Chickahominy,"Federal LTCF Program",Pfizer,1,1
01/09/2021,51710,Norfolk,Norfolk,"Federal LTCF Program",Pfizer,1,20
01/27/2021,51193,Westmoreland,"Three Rivers",Hospitals,Moderna,2,2
02/06/2021,51051,Dickenson,"Cumberland Plateau",Pharmacies,Moderna,1,9
01/30/2021,51153,"Prince William","Prince William","Medical Practices",Moderna,2,1
01/30/2021,51127,"New Kent",Chickahominy,Hospitals,Moderna,2,7
02/05/2021,51013,Arlington,Arlington,"Medical Practices",Moderna,2,4
01/12/2021,51159,"Richmond County","Three Rivers","Local Health Departments",Moderna,1,2
12/21/2020,51019,Bedford,"Central Virginia","Other Community Health Providers",Pfizer,1,2
12/28/2020,51105,Lee,Lenowisco,"Medical Practices",Pfizer,1,4
02/02/2021,51570,"Colonial Heights",Chesterfield,Hospitals,Moderna,2,8
02/12/2021,51061,Fauquier,"Rappahannock Rapidan","Local Health Departments",Pfizer,2,1
01/05/2021,51065,Fluvanna,"Blue Ridge","Other Community Health Providers",Moderna,1,24
01/07/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,1,54
02/04/2021,51095,"James City",Peninsula,Hospitals,Pfizer,2,7
01/29/2021,51800,Suffolk,"Western Tidewater","Other Community Health Providers",Pfizer,1,1
01/05/2021,51085,Hanover,Chickahominy,"Federal LTCF Program",Pfizer,1,8
02/05/2021,51161,"Roanoke County",Alleghany,"Medical Practices",Moderna,2,12
01/19/2021,51109,Louisa,"Blue Ridge","Medical Practices",Pfizer,2,2
12/28/2020,51033,Caroline,Rappahannock,Hospitals,Moderna,1,7
01/02/2021,51760,"Richmond City",Richmond,"Other Community Health Providers",Moderna,1,2
01/22/2021,51101,"King William","Three Rivers","Other Community Health Providers",Moderna,1,1
01/18/2021,"Not Reported","Not Reported","Not Reported",Hospitals,Moderna,2,2
01/27/2021,51650,Hampton,Hampton,Hospitals,Moderna,1,1
02/04/2021,51840,Winchester,"Lord Fairfax",Hospitals,Pfizer,1,1
01/02/2021,51800,Suffolk,"Western Tidewater","Federal LTCF Program",Pfizer,1,4
02/03/2021,51139,Page,"Lord Fairfax","Other Community Health Providers",Pfizer,1,1
12/30/2020,51183,Sussex,Crater,"Federal LTCF Program",Pfizer,1,3
01/17/2021,51125,Nelson,"Blue Ridge","Other Community Health Providers",Pfizer,2,4
02/17/2021,51199,York,Peninsula,"Medical Practices",Moderna,2,10
02/04/2021,51077,Grayson,"Mount Rogers","Other Community Health Providers",Moderna,1,1
01/28/2021,51770,"Roanoke City",Roanoke,"Local Health Departments",Pfizer,1,2
01/14/2021,51037,Charlotte,Piedmont,"Local Health Departments",Moderna,1,2
01/16/2021,51650,Hampton,Hampton,Hospitals,Pfizer,2,10
02/10/2021,51077,Grayson,"Mount Rogers","Medical Practices",Moderna,2,1
02/17/2021,51073,Gloucester,"Three Rivers","Other Community Health Providers",Moderna,1,4
02/04/2021,51187,Warren,"Lord Fairfax","Other Community Health Providers",Moderna,2,1
02/03/2021,51087,Henrico,Henrico,Hospitals,Moderna,1,9
01/26/2021,51063,Floyd,"New River","Federal LTCF Program",Pfizer,1,2
02/11/2021,51177,Spotsylvania,Rappahannock,"Medical Practices",Moderna,1,2
02/14/2021,51149,"Prince George",Crater,"Federal LTCF Program",Pfizer,2,1
02/02/2021,51670,Hopewell,Crater,"Local Health Departments",Moderna,2,1
01/30/2021,51041,Chesterfield,Chesterfield,Hospitals,Moderna,1,44
01/20/2021,51590,Danville,Pittsylvania-Danville,"Federal LTCF Program",Pfizer,1,6
02/11/2021,51175,Southampton,"Western Tidewater","Federal LTCF Program",Pfizer,2,1
01/18/2021,51153,"Prince William","Prince William","Other Community Health Providers",Pfizer,1,4
01/05/2021,51775,Salem,Alleghany,"Federal LTCF Program",Pfizer,1,181
02/10/2021,51049,Cumberland,Piedmont,Hospitals,Moderna,2,1
01/25/2021,51087,Henrico,Henrico,"Other Community Health Providers",Pfizer,2,1
01/29/2021,51043,Clarke,"Lord Fairfax","Federal LTCF Program",Pfizer,2,2
01/21/2021,"Not Reported","Not Reported","Not Reported","Federal LTCF Program",Pfizer,1,95
01/18/2021,51145,Powhatan,Chesterfield,"Federal LTCF Program",Pfizer,1,4
01/20/2021,51540,Charlottesville,"Blue Ridge","Other Community Health Providers",Moderna,1,2
01/19/2021,51071,Giles,"New River","Local Health Departments",Moderna,1,24
01/27/2021,51700,"Newport News",Peninsula,Hospitals,Moderna,2,34
02/09/2021,51009,Amherst,"Central Virginia","Federal LTCF Program",Pfizer,1,1
12/22/2020,51700,"Newport News",Peninsula,Hospitals,Pfizer,1,138
01/25/2021,51027,Buchanan,"Cumberland Plateau",Hospitals,Moderna,1,25
01/19/2021,51019,Bedford,"Central Virginia","Local Health Departments",Moderna,1,11
01/19/2021,51169,Scott,Lenowisco,"Other Community Health Providers",Moderna,1,2
02/16/2021,51740,Portsmouth,Portsmouth,"Medical Practices",Moderna,2,3
01/13/2021,51740,Portsmouth,Portsmouth,Hospitals,Pfizer,2,25
01/06/2021,51171,Shenandoah,"Lord Fairfax",Hospitals,Pfizer,2,38
02/11/2021,51041,Chesterfield,Chesterfield,"Local Health Departments",Moderna,2,184
01/25/2021,51103,Lancaster,"Three Rivers",Hospitals,Pfizer,1,2
01/19/2021,"Out of State","Out of State","Out of State",Hospitals,Moderna,1,37
01/04/2021,51099,"King George",Rappahannock,"Other Community Health Providers",Pfizer,1,2
01/16/2021,51680,Lynchburg,"Central Virginia","Other Community Health Providers",Pfizer,2,1
12/18/2020,51141,Patrick,"West Piedmont",Hospitals,Pfizer,1,4
01/18/2021,51775,Salem,Alleghany,"Other Community Health Providers",Pfizer,1,1
02/04/2021,51015,Augusta,"Central Shenandoah","Other Community Health Providers",Moderna,2,3
02/03/2021,51041,Chesterfield,Chesterfield,"Other Community Health Providers",Moderna,1,193
12/16/2020,51087,Henrico,Henrico,Hospitals,Pfizer,1,201
12/17/2020,51036,"Charles City",Chickahominy,"Medical Practices",Pfizer,1,2
